Date,Open,High,Low,Close,Volume
2020-06-01,77.13119919406478,78.24781284336196,77.00011656103608,78.1264419555664,80791200
2020-06-02,77.85943588986717,78.51241195418596,77.41764401588712,78.4881362915039,87642800
2020-06-03,78.80854502107137,79.18236942622238,78.23567058388883,78.92020416259766,104491200
2020-06-04,78.74300918140095,79.04157682827717,77.86670750782196,78.24053192138672,87560400
2020-06-05,78.49054361691735,80.52957276449304,78.46141579319185,80.46888732910156,137250400
2020-06-08,80.16548770561455,80.97867430093662,79.4542559362644,80.94468688964844,95654400
2020-06-09,80.62425597002903,83.89398053792564,80.59269835430385,83.50074005126953,147712400
2020-06-10,84.44985718304342,86.11749189610212,84.01049518819849,85.64900207519531,166651600
2020-06-11,84.7921247209598,85.2169228066109,81.43500939497191,81.53695678710938,201662400
2020-06-12,83.67793248531777,84.42557378125964,81.12914422822645,82.24089813232422,200146000
2020-06-15,80.8936931849323,83.91097154593938,80.73105294291301,83.25799560546875,138808800
2020-06-16,85.31401697994849,85.73639268013275,83.67793988645191,85.46451568603516,165428800
2020-06-17,86.20973348728414,86.27041892651324,85.22420254683476,85.34557342529297,114406400
2020-06-18,85.30189085886494,85.7970861704287,84.77028576142695,85.37957000732422,96820400
2020-06-19,86.0859555132038,86.55201562081369,83.78233079369242,84.89166259765625,264476000
2020-06-22,85.28490176382967,87.25596396315328,85.23878022993338,87.11274719238281,135445200
2020-06-23,88.35801624501319,90.39219373833417,87.93807025920542,88.97215270996094,212155600
2020-06-24,88.60074867063001,89.520742080351,87.02777928766403,87.40160369873047,192623200
2020-06-25,87.5569729349939,88.6007597441656,86.79718989219901,88.56192016601562,137522400
2020-06-26,88.45753055778336,88.67842646058456,85.69269820221506,85.84077453613281,205256800
2020-06-29,85.74852029434136,87.91377989075716,85.27031876666028,87.81910705566406,130646000
2020-06-30,87.40645126373022,88.83863359997088,87.38703518205058,88.55219268798828,140223200
2020-07-01,88.62987615436822,89.1736153626138,88.33616067933104,88.38470458984375,110737200
2020-07-02,89.29256387033587,89.92854613881406,88.27062306658787,88.38470458984375,114041600
2020-07-06,89.81445847482968,91.21750566495867,89.78290085821105,90.74901580810547,118655600
2020-07-07,91.12769570514304,91.90689477197918,90.35577859564587,90.46743774414062,112424400
2020-07-08,91.44568456641123,92.60598999002299,91.35829367263958,92.57443237304688,117092000
2020-07-09,93.46772209132743,93.52112558076603,91.92388788228862,92.9725341796875,125642800
2020-07-10,92.56714748957603,93.19342541681863,91.9554408840775,93.13516235351562,90257200
2020-07-13,94.44111522553601,97.0530191182004,92.49189905133328,92.70551300048828,191649200
2020-07-14,92.08652103195597,94.43140759023446,91.15197107556455,94.2396469116211,170989200
2020-07-15,96.11603683855265,96.36606058527201,93.6886189450088,94.88776397705078,153198000
2020-07-16,93.75901627207651,94.57705491810681,93.1206041798998,93.72017669677734,110577600
2020-07-17,94.17166452732319,94.3270153946456,93.057473380001,93.53082275390625,92186800
2020-07-20,93.61821352696963,95.64024903517041,93.27351698417317,95.50188446044922,90318000
2020-07-21,96.2932339607085,96.36848331726704,93.9337836446351,94.18380737304688,103433200
2020-07-22,93.88524725666684,95.1305139281555,93.7978637607901,94.44841003417969,89001600
2020-07-23,94.18138204100602,94.25906118948085,89.33868791358677,90.14944458007812,197004400
2020-07-24,88.34586551167968,90.27080586872148,86.55685253817205,89.92610931396484,185438800
2020-07-27,90.98932597811024,92.14963136535167,90.76600769371073,92.05738830566406,121214000
2020-07-28,91.62773114046318,91.80493528958375,90.54024540428786,90.54510498046875,103625600
2020-07-29,91.02814489154484,92.46517913170402,90.9917351151661,92.28069305419922,90329200
2020-07-30,91.45297464683811,93.50171606500183,91.0451701940575,93.3973388671875,158130000
2020-07-31,99.897958367961,103.32547125877302,97.89776098025088,103.17497253417969,374336800
2020-08-03,105.05864325676774,108.39634285363456,104.76007559751676,105.77473449707031,308151200
2020-08-04,105.96406844483113,107.57344762416928,105.24069527688243,106.48110961914062,173071600
2020-08-05,106.20197808875795,107.18750930435041,105.7359105258887,106.8670883178711,121776800
2020-08-06,107.19962585470167,111.09077637005811,106.60976509533027,110.5955810546875,202428800
2020-08-07,110.11651110240133,110.57368961748969,107.28347223155788,108.08110046386719,198045600
2020-08-10,109.52801468909898,110.67096098800363,106.99895008053579,109.65203857421875,212403600
2020-08-11,108.9152102791965,109.41372516958415,106.13080268423259,106.39100646972656,187902400
2020-08-12,107.48286886703565,110.18459606710258,107.28832830062758,109.92682647705078,165598000
2020-08-13,111.30809060988061,112.87660092461535,110.81929757369635,111.87226867675781,210082000
2020-08-14,111.69717509170043,111.86253531933406,109.96087043780608,111.7725601196289,165565200
2020-08-17,112.89604946040544,112.92036888745733,110.85334374924851,111.48074340820312,119561600
2020-08-18,111.2327184122214,112.83527017348905,110.89712956784018,112.40970611572266,105633600
2020-08-19,112.8182343383738,113.96604157696903,112.45589935232542,112.55073547363281,145538000
2020-08-20,112.59207358329192,115.16248188226466,112.57504924247161,115.04818725585938,126907200
2020-08-21,116.00875904693801,121.46084583474001,115.99660304237206,120.97692108154297,338054800
2020-08-24,125.18635870420123,125.27148042738582,120.55622676537673,122.42384338378906,345937600
2020-08-25,121.29547815768062,121.76481270817138,119.6953532443396,121.41949462890625,211495600
2020-08-26,122.73753168290901,123.52786489142996,121.66997034058484,123.07068634033203,163022400
2020-08-27,123.67376948239601,124.00692412752836,120.45406865293813,121.59944915771484,155552400
2020-08-28,122.57459270019099,122.9928616302125,121.1787451014989,121.40247344970703,187630000
2020-08-31,124.0993334865447,127.426026441553,122.56243764607389,125.51949310302734,225702700
2020-09-01,129.13798411269457,131.12233634201255,126.9688280058111,130.5192413330078,151948100
2020-09-02,133.83623463401244,134.21559397124165,123.53515699483128,127.81510925292969,200119000
2020-09-03,123.44760925137419,125.32494732420406,117.21248511185603,117.58211517333984,257599600
2020-09-04,116.79421681694939,120.32517948321234,107.86466781430556,117.6599349975586,332607200
2020-09-08,110.84118807317701,115.74368657539894,109.60583975780702,109.74201965332031,231366600
2020-09-09,114.06088674565609,115.88959346489294,112.11545122343698,114.11924743652344,176940500
2020-09-10,117.07631155381702,117.2124914481067,109.43074927727804,110.39373779296875,182274400
2020-09-11,111.4442893036586,112.08628667869145,106.99896880558559,108.94440460205078,180860300
2020-09-14,111.59017641083511,112.76716394445175,109.72256019656312,112.21271514892578,140150100
2020-09-15,115.10170098076587,115.5880598889027,110.51047170055435,112.3878173828125,184642000
2020-09-16,112.08627773862457,112.83526719517445,108.98330551595791,109.07084655761719,154679000
2020-09-17,106.72660109375049,109.13893714718215,105.74415401119464,107.32968139648438,178011000
2020-09-18,107.38805146978207,107.85495187903756,103.19563251538361,103.9251708984375,287104900
2020-09-21,101.68792447129736,107.18378178328017,100.28720839881021,107.0767822265625,195713800
2020-09-22,109.60584204815116,109.78093154907663,106.18187865602258,108.75957489013672,183055400
2020-09-23,108.57475477224305,109.05138437794632,103.85706788480732,104.19752502441406,150718700
2020-09-24,102.30072495573343,107.24213295365429,102.13536471776598,105.26751708984375,167743300
2020-09-25,105.47176702831337,109.37236658475689,104.73249959284428,109.21672821044922,149981400
2020-09-28,111.8722854078883,112.17382557575709,109.70312127108637,111.82364654541016,137672400
2020-09-29,111.42484325876565,112.16410355161308,110.47157640996382,110.97738647460938,99382200
2020-09-30,110.68557236785257,114.06090471815105,110.52021210350766,112.65045928955078,142675200
2020-10-01,114.43050727416637,114.50832646966064,112.66989064827823,113.60369873046875,116120400
2020-10-02,109.81012618440236,112.22246990869148,109.1584069544176,109.93657684326172,144712000
2020-10-05,110.80227427302496,113.46751863303267,110.4520953152141,113.32160949707031,106243800
2020-10-06,112.54346628078035,112.95201346876634,109.18759224919344,110.07276916503906,161498200
2020-10-07,111.49291934511135,112.39754721573827,111.01628226939263,111.94036865234375,96849000
2020-10-08,113.07844398775582,113.22435314166701,111.46372888130158,111.83336639404297,83477200
2020-10-09,112.13491304534423,113.80798894197643,111.7847340241306,113.77880859375,100506900
2020-10-12,116.78449677232146,121.76481458334483,116.0257780752071,121.00609588623047,240226800
2020-10-13,121.8523509831308,121.96907978641414,116.38568190119372,117.7961196899414,262330500
2020-10-14,117.69885586154554,119.67347184273211,116.35650794568298,117.88367462158203,150712000
2020-10-15,115.48104948176437,117.8933852834975,114.92660067544894,117.41675567626953,112559200
2020-10-16,117.97121729976094,118.23385526990404,115.56860307094232,115.77287292480469,115393800
2020-10-19,116.68723954016163,117.13468888800898,112.50455698180666,112.81582641601562,120639300
2020-10-20,113.0297966240417,115.73395813213436,112.4753478178989,114.30406188964844,124423700
2020-10-21,113.4869857975519,115.47133103249566,113.27298669065874,113.68153381347656,89946000
2020-10-22,114.24569636322538,114.81960369273567,111.46372301440654,112.59207916259766,101988000
2020-10-23,113.21461859214486,113.37025699470568,111.16218354117096,111.90145111083984,82572600
2020-10-26,110.89955881245987,113.37026292295224,109.80038294532771,111.91118621826172,111850700
2020-10-27,112.33916701816054,114.08033262151682,111.41508815584027,113.41888427734375,92276800
2020-10-28,111.91117547954262,112.28080553761286,108.06893607313397,108.16620635986328,143937800
2020-10-29,109.30429841508608,113.73988906858685,109.138930754146,112.17381286621094,146129200
2020-10-30,108.03003661879342,108.93466447069503,104.78116272521534,105.89006042480469,190272600
2020-11-02,106.1332410376146,107.6604077052679,104.39207526396882,105.8025131225586,122866900
2020-11-03,106.66821475383722,108.44828230793316,105.76358709597856,107.42693328857422,107624400
2020-11-04,111.02602752282652,112.43646559838649,109.28486148133408,111.81392669677734,138235500
2020-11-05,114.73205582071998,116.35650010587017,113.68152628924997,115.7825927734375,126387100
2020-11-06,115.2905328204704,116.14799861229584,113.15660323122867,115.65106201171875,114457900
2020-11-09,117.41469537353174,118.86654305221815,113.07863698273503,113.34172058105469,154515300
2020-11-10,112.59145738080137,114.57921861893705,111.20780945261693,113.00070190429688,138023400
2020-11-11,114.18945875403799,116.56697971266742,113.45866182357159,116.4305648803711,112295000
2020-11-12,116.55724363092018,117.44394006005354,115.5341249324846,116.1577377319336,103162300
2020-11-13,116.38184296677532,116.60594984971524,114.85204177616873,116.20645141601562,81581900
2020-11-16,115.87516223258528,117.89216151069154,115.12488063733073,117.21983337402344,91183000
2020-11-17,116.48902916086686,117.58034777680699,115.91413173221224,116.33312225341797,74271000
2020-11-18,115.57311658349965,116.75213491699658,114.9787343957129,115.00796508789062,76322100
2020-11-19,114.57922192592288,116.01158523354931,113.8191942363378,115.60234069824219,74113000
2020-11-20,115.60234248642783,115.72901129196754,114.28690935456355,114.33562469482422,73604300
2020-11-23,114.17973059273324,114.60846723797194,110.83755181002277,110.93498992919922,127959300
2020-11-24,110.9934577345429,112.8837810182729,109.7072478105703,112.22119140625,113874200
2020-11-25,112.5914448450371,113.76071690599676,112.22116965962786,113.05915069580078,76499200
2020-11-27,113.58533560344574,114.48177809334693,113.24429850772803,113.60482025146484,46691300
2020-11-30,113.97509336124737,117.87267708944432,113.81918644377502,116.00183868408203,169410200
2020-12-01,117.91163446358856,120.30864717087333,116.93723869148661,119.57785034179688,127728200
2020-12-02,118.89579275045067,120.21123325455888,117.79472798281287,119.92865753173828,89004200
2020-12-03,120.35738030969706,120.61072532946784,119.08092403824773,119.792236328125,78967600
2020-12-04,119.46093300511777,119.71427801461196,118.40858367403467,119.1198959350586,78260400
2020-12-07,119.17837974557071,121.38051692318322,119.11991836085464,120.58151245117188,86712000
2020-12-08,121.18562729875275,121.78000942455122,119.93839423484614,121.19536590576172,82225500
2020-12-09,121.34153828117272,122.72517888074941,117.90192143214601,118.66194915771484,115089200
2020-12-10,117.41469879893988,120.69841545820569,117.07366174152065,120.08454132080078,81312200
2020-12-11,119.29529488946088,119.61684733291102,117.46343320377245,119.27581024169922,86939800
2020-12-14,119.46095361716566,120.19175065083598,118.42809618847487,118.66194915771484,79184500
2020-12-15,121.15638849281328,124.62524311960807,120.95176623601054,124.60575103759766,157243700
2020-12-16,124.14779181691584,125.0832036047306,123.31954931044656,124.53754425048828,98208600
2020-12-17,125.59963085326014,126.2622278245828,124.76164974923869,125.40475463867188,94359800
2020-12-18,125.6581058023967,125.79452063801119,122.89081749267945,123.4169921875,192541500
2020-12-21,121.8189749541549,125.02473843111304,120.28917365326492,124.94678497314453,121251600
2020-12-22,128.2402353796709,130.9685466687522,126.33041301688388,128.50332641601562,168904800
2020-12-23,128.77615987072127,129.03923604675438,127.43148883192659,127.60688781738281,88223700
2020-12-24,127.95768251910687,130.04288924480903,127.74331422195132,128.59103393554688,54930100
2020-12-28,130.55934935520793,133.82356763345643,130.09162848432888,133.19021606445312,124486200
2020-12-29,134.5153654533124,135.23640894920797,130.90034989432698,131.41677856445312,121047300
2020-12-30,132.10861128309938,132.50811721089653,129.9844202745973,130.29623413085938,96452100
2020-12-31,130.64702774975748,131.29013272873263,128.3474524139923,129.29261779785156,99116600
2021-01-04,130.1013562325265,130.18904830293448,123.51443728468345,126.09658813476562,143301900
2021-01-05,125.58988695133853,128.36692121346996,125.1416582953915,127.65560150146484,97664900
2021-01-06,124.44986199518105,127.69460255545032,123.14416745080455,123.35853576660156,155088000
2021-01-07,125.07348056022057,128.25975988289687,124.58628252358339,127.56793212890625,109578200
2021-01-08,129.03926675065185,129.2341578626651,126.89559833144519,128.66900634765625,105158200
2021-01-11,125.88221147258122,126.83711531254554,125.2098759078761,125.67758178710938,100384500
2021-01-12,125.20986029323174,126.36939367406505,123.61185177604212,125.50218200683594,91951100
2021-01-13,125.46323548419424,128.08436335121425,125.20015924432487,127.53870391845703,88636800
2021-01-14,127.45097485583084,127.64585104411022,125.46319907832084,125.60936737060547,90221800
2021-01-15,125.48270567821912,126.8858381851589,123.74828212605794,123.88469696044922,111598500
2021-01-19,124.50831458189415,125.4145105561259,123.68982554382202,124.55703735351562,90757300
2021-01-20,125.36578090905975,129.0977190154373,125.25859676461178,128.6494903564453,104319500
2021-01-21,130.3741971240205,136.0938972964428,130.1695674073792,133.36558532714844,120150900
2021-01-22,132.79068885405798,136.26928979361904,131.56295521732648,135.50926208496094,114459400
2021-01-25,139.406864754955,141.3751342790999,133.04404419681762,139.2606964111328,157611700
2021-01-26,139.9233045912398,140.60537897869648,137.7503902930547,139.49456787109375,98390600
2021-01-27,139.7576013848175,140.60533595593498,136.81493637532154,138.4226837158203,140843800
2021-01-28,135.94771521998626,138.35447419549072,133.19991174456135,133.57992553710938,142621100
2021-01-29,132.35217506415574,133.2388787553353,126.8760757666319,128.58126831054688,177523800
2021-02-01,130.32546101984542,131.91373120913244,127.5776572470742,130.70547485351562,106239800
2021-02-02,132.2547501087198,132.8199015096137,131.16343146870483,131.53370666503906,83305400
2021-02-03,132.28399787741546,132.29375135316877,130.18905238870838,130.51060485839844,89880900
2021-02-04,132.81016544490666,133.88199202454763,131.1439418976162,133.87225341796875,84183100
2021-02-05,134.03326822644928,134.10157011842293,132.57924349365368,133.45750427246094,75693800
2021-02-08,132.7451425942424,133.65269267140306,131.66194630942968,133.60389709472656,71297200
2021-02-09,133.32088673165194,134.55046970081816,132.56949146196018,132.72561645507812,76774200
2021-02-10,133.18428060554035,133.6819746696006,131.15450660056266,132.12060546875,73046600
2021-02-11,132.61829297068624,133.09646585492624,130.5397381460376,131.8668975830078,64280000
2021-02-12,131.10573109073752,132.25722938185646,130.4616651531689,132.10108947753906,60145100
2021-02-16,132.2182178860353,132.72565030112574,129.58340507467835,129.9737548828125,80576300
2021-02-17,128.08062214495385,129.02720012460352,126.3436061368045,127.6805191040039,97918500
2021-02-18,126.08008757945029,126.86077223279327,124.33331888275549,126.5777816772461,96856700
2021-02-19,127.09498501546292,127.55363670145083,125.6897555852295,126.7339096069336,87668800
2021-02-22,124.91883209232695,126.5875458704134,122.5670322120621,122.9573745727539,103916400
2021-02-23,120.7714369236387,123.65019713865051,115.53110938005393,122.82072448730469,158273000
2021-02-24,121.92296359305101,122.52798712933733,119.27840529901451,122.32305908203125,111039900
2021-02-25,121.66924076662798,123.40625632255099,117.62921364696236,118.06834411621094,148199500
2021-02-26,119.62968743773787,121.83511493787971,118.27325381762451,118.3318099975586,164560400
2021-03-01,120.76165942404549,124.84072021795292,119.8248425958719,124.7041015625,116307900
2021-03-02,125.30916402931615,125.61167577926304,121.99126560430425,122.0986099243164,102260900
2021-03-03,121.79608068156783,122.67434893414126,118.89779917065528,119.11248779296875,112966300
2021-03-04,118.80998607618001,120.61531086428089,115.75557186593713,117.2291030883789,178155000
2021-03-05,118.05857574839611,118.99539275523834,114.73091692483256,118.48794555664062,153766600
2021-03-08,118.0097916939266,118.0781010413507,113.40376871001352,113.5501480102539,154376600
2021-03-09,116.15566368258474,119.1124940848032,115.92146128458052,118.1659164428711,129525800
2021-03-10,118.75143927948164,119.21984409787017,116.5655253098007,117.08273315429688,111943300
2021-03-11,119.58090377809478,120.23472282472085,118.33181442180619,119.01490783691406,103026500
2021-03-12,117.4925843785623,118.24398715605516,116.28252996168703,118.10736846923828,88105100
2021-03-15,118.47818777651618,121.00564073101157,117.51208899403603,120.99588012695312,92403800
2021-03-16,122.66459306472457,124.14789226969461,121.70826227679905,122.53773498535156,115227900
2021-03-17,121.05443757273207,122.82072722265787,119.38572418377375,121.7472915649414,111932600
2021-03-18,119.91268883951182,120.20544741210641,117.41451014863442,117.61943817138672,121229700
2021-03-19,117.00464516374609,118.49769739055492,116.78995655293399,117.09246826171875,185549500
2021-03-22,117.42428020959487,120.87879739667785,117.3559708631763,120.41038513183594,111912300
2021-03-23,120.35184909024247,121.23987068738833,119.19058263342902,119.58092498779297,95467100
2021-03-24,119.85414272084951,119.93221266793454,117.17054971237121,117.1900634765625,88530500
2021-03-25,116.65333847493577,118.72214720900618,116.12637754894163,117.677978515625,98844700
2021-03-26,117.44377912870549,118.54649658241553,116.04831056099164,118.28301239013672,94071200
2021-03-29,118.7124028156756,119.61994551573255,117.81462072071783,118.45867919921875,80819200
2021-03-30,117.2095972386284,117.49259524324971,115.98978210413694,117.00466918945312,85671900
2021-03-31,118.71241420148334,120.53725293655799,118.2244881319706,119.2003402709961,118323800
2021-04-01,120.67387400273938,121.18131381778825,119.53212138984829,120.0298080444336,75089100
2021-04-05,120.87880831704123,123.11351063056416,120.09812362016332,122.85978698730469,88651200
2021-04-06,123.44528283557895,124.06006693940361,122.61581009211896,123.16228485107422,80171300
2021-04-07,122.79145672607788,124.830983795515,122.11811647580448,124.81147003173828,83466700
2021-04-08,125.83611931078231,127.24134865016218,125.4165100751645,127.21207427978516,88844600
2021-04-09,126.66557653414618,129.8273270838628,126.34354362809765,129.78829956054688,106686700
2021-04-12,129.319889944631,129.64192283851602,127.4755305635202,128.07080078125,91420000
2021-04-13,129.2418559434714,131.40824882078488,128.74416183713194,131.1837921142578,91266500
2021-04-14,131.68148427288168,131.74003301621525,128.48069058786155,128.8417510986328,87222800
2021-04-15,130.58853344102718,131.74003175643296,130.41287232238494,131.25210571289062,89347100
2021-04-16,131.05690674965481,131.41796717012542,130.0615336909614,130.9202880859375,84922400
